time,desired_speed,car_speed,throttle
0.01092470000000012,7.0,0.0,0.591
0.021647400000000205,7.0,0.0,0.591
0.03240620000000005,7.0,-6.800921255489811e-05,0.591
0.043038800000000155,7.0,-6.800921255489811e-05,0.591
0.05384650000000013,7.0,5.086178134661168e-05,0.591
0.06461640000000002,7.0,0.0008188210194930434,0.591
0.07529830000000004,7.0,0.0008188210194930434,0.591
0.08606210000000014,7.0,-0.0001381909823976457,0.591
0.09668120000000013,7.0,-0.0001363944902550429,0.591
0.10745950000000004,7.0,-0.0001363944902550429,0.591
0.11828700000000003,7.0,-0.00038843348738737404,0.591
0.12906490000000015,7.0,0.17505981028079987,0.5840676315128803
0.13988960000000006,7.0,0.17505981028079987,0.5839983078280091
0.15075510000000003,7.0,0.33763837814331055,0.577559503303805
0.16134270000000006,7.0,0.4910411834716797,0.5714203641675595
0.17209370000000002,7.0,0.4910411834716797,0.5713589727761971
0.18284350000000016,7.0,0.6397076845169067,0.5654711654208925
0.19342890000000001,7.0,0.6397076845169067,0.5654122873473394
0.2041558000000001,7.0,0.78420090675354,0.5596897669660332
0.21491290000000007,7.0,0.9255126118659973,0.5540365982397668
0.22558690000000015,7.0,0.9255126118659973,0.5539800665525041
0.2363236000000002,7.0,1.064753532409668,0.5484655607821022
0.2470998000000002,7.0,1.2009291648864746,0.5430178606783166
0.2577530000000001,7.0,1.2009291648864746,0.5429633836772787
0.26853300000000013,7.0,1.3348842859268188,0.5376582161140707
0.2791678000000002,7.0,1.466789722442627,0.5323817091524127
0.2898643000000001,7.0,1.466789722442627,0.5323289440827961
0.30075640000000003,7.0,1.5967559814453125,0.5271817525755935
0.31132970000000015,7.0,1.7248636484146118,0.5220572170485374
0.3220643000000001,7.0,1.7248636484146118,0.5220059716932668
0.3328202,7.0,1.8511593341827393,0.5170041500832963
0.3433963,7.0,1.8511593341827393,0.5169541318671964
0.3541814000000001,7.0,1.97563898563385,0.5120242374875715
0.3648561000000001,7.0,2.098407030105591,0.5071133239826944
0.3755522,7.0,2.098407030105591,0.5070642148476455
0.38629020000000014,7.0,2.2194888591766357,0.5022688833250817
0.3970228,7.0,2.338905096054077,0.4974920470295094
0.4076852000000002,7.0,2.338905096054077,0.4974442786665536
0.4184800000000002,7.0,2.456669807434082,0.4927803184122759
0.42897240000000014,7.0,2.5727946758270264,0.48813513402137254
0.43964329999999996,7.0,2.5727946758270264,0.4880886821774635
0.45054610000000017,7.0,2.6872782707214355,0.4835546673012058
0.4611544000000001,7.0,2.6872782707214355,0.4835093271524432
0.47195850000000017,7.0,2.800086259841919,0.47904167738178444
0.4826286000000002,7.0,2.911278247833252,0.4745937981596211
0.4931680999999999,7.0,2.911278247833252,0.4745493193673994
0.5038978000000001,7.0,3.020857810974121,0.4702095238790988
0.5146637000000001,7.0,3.12882661819458,0.46589056115828564
0.5253058000000002,7.0,3.12882661819458,0.46584737153107747
0.5360484999999999,7.0,3.235185146331787,0.461635141920572
0.5468770000000001,7.0,3.339934825897217,0.4574449323136759
0.5575052000000003,7.0,3.339934825897217,0.457403030217607
0.5682589000000002,7.0,3.4430758953094482,0.45331822484792195
0.5788371000000001,7.0,3.5446085929870605,0.4492566819661916
0.5896740000000003,7.0,3.5446085929870605,0.44921606653737434
0.6005358000000001,7.0,3.644531726837158,0.44525870428262226
0.6111508000000001,7.0,3.644531726837158,0.4452191306600748
0.6218959,7.0,3.7428464889526367,0.4413254703440763
0.6326145999999999,7.0,3.8395509719848633,0.43745703621284016
0.6432022,7.0,3.8395509719848633,0.4374183518715278
0.6539436999999999,7.0,3.934647798538208,0.43365213069660224
0.6647072000000003,7.0,4.028135776519775,0.4299123445567829
0.6753210000000001,7.0,4.028135776519775,0.42987494669538473
0.6861653999999999,7.0,4.1200480461120605,0.4262348468409162
0.6968911,7.0,4.210357189178467,0.4226222037769419
0.7075609,7.0,4.210357189178467,0.4225860773463021
0.7183031000000002,7.0,4.2990593910217285,0.41907310888900257
0.7289345,7.0,4.3861541748046875,0.41558902576662443
0.7395950000000002,7.0,4.3861541748046875,0.41555418493540064
0.7503831000000003,7.0,4.471644401550293,0.4121684235479624
0.7609904000000001,7.0,4.471644401550293,0.41213456593408804
0.7717082000000002,7.0,4.555530071258545,0.4088123548375025
0.7824479,7.0,4.637815952301025,0.4055206118372544
0.7930273999999999,7.0,4.637815952301025,0.4054876944072519
0.8037776000000003,7.0,4.718504428863525,0.4022921015610769
0.8145591000000001,7.0,4.797600269317627,0.39912795035063275
0.8252042000000002,7.0,4.797600269317627,0.3990963088385283
0.8360008000000001,7.0,4.875106334686279,0.39602675223480865
0.8467267000000003,7.0,4.951028347015381,0.392989544980539
0.8574119,7.0,4.951028347015381,0.3929591729079963
0.8681593999999999,7.0,5.025369644165039,0.3900149538201444
0.8788995,7.0,5.101190567016602,0.386983003084344
0.8896084,7.0,5.101190567016602,0.38695268357698603
0.9004662999999999,7.0,5.176201820373535,0.38398193474897785
0.9110527000000002,7.0,5.176201820373535,0.3839522272606978
0.9217975,7.0,5.24888801574707,0.381073556849023
0.9325267000000002,7.0,5.320228576660156,0.378219683932748
0.9430824,7.0,5.320228576660156,0.37819114520358527
0.9538104000000003,7.0,5.389647483825684,0.3754418710925388
0.9646657999999999,7.0,5.457503318786621,0.3727272872869752
0.9752462000000002,7.0,5.457503318786621,0.37270014144891955
0.9861034,7.0,5.5236124992370605,0.3700819464447016
0.9968435,7.0,5.5880961418151855,0.36750221224856566
1.007487,7.0,5.5880961418151855,0.3674764149066043
1.0182258,7.0,5.650912284851074,0.3649886376689635
1.02883,7.0,5.712105751037598,0.3625404986356008
1.0395258,7.0,5.712105751037598,0.36251601724526716
1.0504371000000001,7.0,5.771674633026123,0.36015684470461823
1.0610146000000003,7.0,5.771674633026123,0.3601332529792117
1.0717258,7.0,5.829644203186035,0.3578374220836251
1.0825042,7.0,5.886026382446289,0.3555817294759632
1.0931119,7.0,5.886026382446289,0.35555917254988656
1.1038242000000003,7.0,5.940839767456055,0.3533883369342391
1.1145935,7.0,5.9941020011901855,0.35125744412221105
1.1251939,7.0,5.9941020011901855,0.35123613519409075
1.1359104,7.0,6.045827388763428,0.34918759675690914
1.1465934000000002,7.0,6.096038818359375,0.34717873876053784
1.1572729,7.0,6.096038818359375,0.3471586501805741
1.1680255,7.0,6.144752502441406,0.34522938740512604
1.1786499000000001,7.0,6.191988468170166,0.3433395505345127
1.1893537,7.0,6.191988468170166,0.34332065216580654
1.2001125000000001,7.0,6.237765789031982,0.34150768127599157
1.2107098000000003,7.0,6.237765789031982,0.3414895515670934
1.2214186,7.0,6.282106399536133,0.3397334820940401
1.2321554000000001,7.0,6.3250298500061035,0.3380161527606987
1.2427124999999999,7.0,6.3250298500061035,0.3379989794673653
1.2534291000000002,7.0,6.3665595054626465,0.3363542333783528
1.2642947,7.0,6.406713485717773,0.3347476882993597
1.2748971000000002,7.0,6.406713485717773,0.3347316228485698
1.2856717000000002,7.0,6.445517539978027,0.33319482164535585
1.2963828000000002,7.0,6.4829936027526855,0.3316954015474472
1.3070637000000003,7.0,6.4829936027526855,0.33168040734646814
1.3179270000000003,7.0,6.519163131713867,0.3302479440575955
1.3285582,7.0,6.554048538208008,0.3288521573275388
1.3392503,7.0,6.554048538208008,0.32883819946023823
1.3501307,7.0,6.587678909301758,0.3275062971862528
1.3607314,7.0,6.587678909301758,0.3274929781635129
1.3715230999999999,7.0,6.620070457458496,0.32621013966627865
1.3822591,7.0,6.651254177093506,0.32496243598375996
1.3928490000000002,7.0,6.651254177093506,0.32494995894693474
1.4035727,7.0,6.68125057220459,0.32376197693016756
1.4142555,7.0,6.710087776184082,0.322608143832412
1.4249074000000002,7.0,6.710087776184082,0.32259660550143443
1.4356533,7.0,6.737786293029785,0.32149962885103484
1.4463826,7.0,6.764374732971191,0.3204357568628512
1.4570338000000003,7.0,6.764374732971191,0.32042511814296937
1.4678450000000003,7.0,6.7898759841918945,0.31941516220743066
1.4784021,7.0,6.81431770324707,0.3184371705734903
1.4891143,7.0,6.81431770324707,0.3184273906571509
1.4999103,7.0,6.8377227783203125,0.31750045188508713
1.5104931,7.0,6.8377227783203125,0.31749118249736646
1.5212385000000002,7.0,6.860118389129639,0.31660422361543994
1.5319521999999999,7.0,6.881529808044434,0.31574746183759483
1.5426643,7.0,6.881529808044434,0.3157388942198164
1.5533955,7.0,6.901984691619873,0.31492879515405114
1.5641925,7.0,6.921506404876709,0.31414763431842285
1.5748799000000002,7.0,6.921506404876709,0.3141398227100665
1.5856432,7.0,6.940120220184326,0.31340263750780134
1.5963193,7.0,6.957851409912109,0.3126931105425585
1.6070157,7.0,6.957851409912109,0.31268601527290607
1.6178049,7.0,6.974727153778076,0.3120176648631172
1.6283654,7.0,6.9907708168029785,0.3113756523032332
1.6390620000000002,7.0,6.9907708168029785,0.31136923217763435
1.6498651000000002,7.0,7.006007671356201,0.3107072356700885
1.6604658,7.0,7.006007671356201,0.3106411397585866
1.6711954,7.0,7.020462512969971,0.3098654881931636
1.681935,7.0,7.034159183502197,0.30897716760776145
1.6925229,7.0,7.034159183502197,0.3086301084852357
1.7032493000000002,7.0,7.047122001647949,0.3076468024791239
1.7140266000000002,7.0,7.059368133544922,0.30656427807384795
1.7246586,7.0,7.059368133544922,0.3059657083077005
1.7354028,7.0,7.0709099769592285,0.30480065683893615
1.7460909000000002,7.0,7.081760883331299,0.30354987768693464
1.7567789000000003,7.0,7.081760883331299,0.3027279371504348
1.7675792,7.0,7.091923236846924,0.3014072485010665
1.7781504000000001,7.0,7.101403713226318,0.30001471798900825
1.7888642000000001,7.0,7.101403713226318,0.2989968959229471
1.7996579,7.0,7.110198020935059,0.29754750270976327
1.8102145,7.0,7.110198020935059,0.29644204837037436
1.8209681000000002,7.0,7.118312358856201,0.2949383736926268
1.8316923,7.0,7.125732898712158,0.2933847278703031
1.8423806,7.0,7.125732898712158,0.2921244357148295
1.8531094,7.0,7.132442951202393,0.2905349294977578
1.8637225,7.0,7.138447284698486,0.2889106347106267
1.8744088,7.0,7.138447284698486,0.28752376364424037
1.8851981,7.0,7.143725872039795,0.28587797674166676
1.8958576,7.0,7.148287773132324,0.28507033495192197
1.9065573,7.0,7.148287773132324,0.28506850753347923
1.9174381000000003,7.0,7.152104377746582,0.2849173517165701
1.928043,7.0,7.155186176300049,0.2847938009356838
1.9387936000000001,7.0,7.155186176300049,0.2847925654278749
1.9495219,7.0,7.157558917999268,0.28469859250150775
1.9600912000000001,7.0,7.157558917999268,0.28469765277224407
1.9708108,7.0,7.159260272979736,0.28463026971772487
1.9814978000000003,7.0,7.160330772399902,0.2845872041101411
1.9921864000000002,7.0,7.160330772399902,0.28458677345406524
2.0029263999999998,7.0,7.160808563232422,0.28456784863053675
2.0136352000000004,7.0,7.160730361938477,0.28457075615354166
2.0242925000000005,7.0,7.160730361938477,0.2845707852287717
2.0350247,7.0,7.160133361816406,0.28459442672435803
2.0456227,7.0,7.159053325653076,0.2846374325713818
2.0563475,7.0,7.159053325653076,0.284637862629852
2.0672612,7.0,7.157521724700928,0.28469851832814175
2.0778217999999997,7.0,7.157521724700928,0.28469912488512467
2.0885464000000002,7.0,7.1555705070495605,0.2847763991696886
2.0993927,7.0,7.153231143951416,0.2848698106912208
2.1099942,7.0,7.153231143951416,0.28487074480643615
2.1208144000000004,7.0,7.1505351066589355,0.2849775172243705
2.1316728000000005,7.0,7.147507190704346,0.2850984904203516
2.1424592000000002,7.0,7.147507190704346,0.2850997001523114
2.1532011000000004,7.0,7.14417839050293,0.28523153273760704
2.1640012000000004,7.0,7.140574932098389,0.2853755480162799
2.1746236000000003,7.0,7.140574932098389,0.2853769881690666
2.1853833,7.0,7.136719226837158,0.28552968849893917
2.1959185999999997,7.0,7.132639408111572,0.2856927763237711
2.2066657999999997,7.0,7.132639408111572,0.2856944072020195
2.2175753,7.0,7.128355979919434,0.28586404726721065
2.2281576000000003,7.0,7.123891830444336,0.28604252398707636
