time,desired_speed,car_speed,throttle
0.01080369999999986,7.0,0.0,0.0
0.021460399999999824,7.0,0.0,0.0
0.032226099999999924,7.0,0.0,0.0
0.043019200000000035,7.0,0.0,0.0
0.053663899999999876,7.0,0.0,0.0
0.06439240000000002,7.0,0.0,0.0
0.07510019999999984,7.0,0.0,0.0
0.08578859999999988,7.0,0.0,0.0
0.09654099999999999,7.0,0.0,0.0
0.10708049999999991,7.0,0.0,0.0
0.11780449999999987,7.0,0.0,0.0
0.12862149999999994,7.0,0.0,0.0
0.13921569999999983,7.0,0.0,0.0
0.14994379999999996,7.0,0.0,0.0
0.1606919,7.0,0.0,0.0
0.17141300000000004,7.0,0.0,0.0
0.18213919999999995,7.0,0.0,0.0
0.1929437999999999,7.0,0.0,0.0
0.20355959999999995,7.0,0.0,0.0
0.21437209999999984,7.0,0.0,0.0
0.22508529999999993,7.0,0.0,0.0
0.23583029999999994,7.0,0.0,0.0
0.24659909999999985,7.0,0.0,0.0
0.25713640000000004,7.0,0.0,0.0
0.26794450000000003,7.0,0.0,0.0
0.2787651999999998,7.0,0.0,0.0
0.28935179999999994,7.0,0.0,0.0
0.30008219999999985,7.0,0.0,0.0
0.3109667999999999,7.0,0.0,0.0
0.3215713,7.0,0.0,0.0
0.3323057999999999,7.0,0.0,0.0
0.3431039,7.0,0.0,0.0
0.35373429999999995,7.0,0.0,0.0
0.3644677999999999,7.0,0.0,0.0
0.3750511999999999,7.0,0.0,0.0
0.3857584999999999,7.0,0.0,0.0
0.39653499999999986,7.0,0.0,0.0
0.40709949999999995,7.0,0.0,0.0
0.4178116999999999,7.0,0.0,0.0
0.42862139999999993,7.0,0.0,0.0
0.43922779999999984,7.0,0.0,0.0
0.4501527999999999,7.0,0.0,0.0
0.4609097,7.0,0.0,0.0
0.47159779999999984,7.0,0.0,0.0
0.4823438999999998,7.0,0.0,0.0
0.49321630000000005,7.0,0.0,0.0
0.5038275000000001,7.0,0.0,0.0
0.5146567999999998,7.0,0.0,0.0
0.5253219,7.0,0.0,0.0
0.5360094999999998,7.0,0.0,0.0
0.5467888000000001,7.0,0.0,0.0
0.5573545999999998,7.0,0.0,0.0
0.5680754999999997,7.0,0.0,0.0
0.5791387999999997,7.0,0.0,0.0
0.589806,7.0,0.0,0.0
0.6006590999999999,7.0,0.0,0.0
0.6115315000000001,7.0,0.0,0.0
0.6222331999999999,7.0,0.0,0.0
0.6330433999999998,7.0,0.0,0.0
0.6438868,7.0,0.0,0.0
0.6546107999999997,7.0,0.0,0.0
0.6653923999999998,7.0,0.0,0.0
0.6761216999999997,7.0,0.0,0.0
0.6870584999999998,7.0,0.0,0.0
0.6978183,7.0,0.0,0.0
0.7083408,7.0,0.0,0.0
0.7190836999999999,7.0,0.0,0.0
0.7299057999999998,7.0,0.0,0.0
0.7404463000000001,7.0,0.0,0.0
0.7511908,7.0,0.0,0.0
0.7620946999999998,7.0,0.0,0.0
0.7726694999999999,7.0,0.0,0.0
0.7834285999999999,7.0,0.0,0.0
0.7942020000000001,7.0,0.0,0.0
0.8048480999999998,7.0,0.0,0.0
0.8155917999999998,7.0,0.0,0.0
0.8264466999999998,7.0,0.0,0.0
0.8371674999999998,7.0,0.0,0.0
0.8479132999999999,7.0,0.0,0.0
0.8586637999999998,7.0,0.0,0.0
0.8693832999999997,7.0,0.0,0.0
0.8801425,7.0,0.0,0.0
0.8907339999999999,7.0,0.0,0.0
0.9014995000000001,7.0,0.0,0.0
0.9123813999999999,7.0,0.0,0.0
0.9230276999999998,7.0,0.0,0.0
0.9337753,7.0,0.0,0.0
0.9446137999999997,7.0,0.0,0.0
0.9552952999999997,7.0,0.0,0.0
0.9661044000000001,7.0,0.0,0.0
0.9769357000000001,7.0,0.0,0.0
0.9876696,7.0,0.0,0.0
0.9984681,7.0,0.0,0.0
1.0092495999999997,7.0,0.0,0.0
1.0200457,7.0,0.0,0.0
1.0308130999999998,7.0,0.0,0.0
1.0413493,7.0,0.0,0.0
1.0520949,7.0,0.0,0.0
1.0630162,7.0,0.0,0.0
1.0736584999999998,7.0,0.0,0.0
1.0843841,7.0,0.0,0.0
1.0952117999999997,7.0,0.0,0.0
1.1058833000000001,7.0,0.0,0.0
1.1166886999999999,7.0,0.0,0.0
1.1275034999999998,7.0,0.0,0.0
1.1381297000000001,7.0,0.0,0.0
1.1489440999999998,7.0,0.0,0.0
1.1596288,7.0,0.0,0.0
1.1703583999999998,7.0,0.0,0.0
1.1811340999999997,7.0,0.0,0.0
1.1919402000000001,7.0,0.0,0.0
1.2026492999999998,7.0,0.0,0.0
1.2135135000000001,7.0,0.0,0.0
1.2241552,7.0,0.0,0.0
1.2348937,7.0,0.0,0.0
1.2458813999999998,7.0,0.0,0.0
1.2565456000000002,7.0,0.0,0.0
1.2672723,7.0,0.0,0.0
1.2781505,7.0,0.0,0.0
1.2888117999999997,7.0,0.0,0.0
1.2995347,7.0,0.0,0.0
1.3103725999999998,7.0,0.0,0.0
1.3210190999999998,7.0,0.0,0.0
1.3317537,7.0,0.0,0.0
1.3425440999999998,7.0,0.0,0.0
1.3532787999999998,7.0,0.0,0.0
1.3640206000000001,7.0,0.0,0.0
1.374837,7.0,0.0,0.0
1.3855587,7.0,0.0,0.0
1.3963705999999998,7.0,0.0,0.0
1.4069516,7.0,0.0,0.0
1.417677,7.0,0.0,0.0
1.4284970999999997,7.0,0.0,0.0
1.4391179,7.0,0.0,0.0
1.4498643,7.0,0.0,0.0
1.460609,7.0,0.0,0.0
1.4712279999999998,7.0,0.0,0.0
1.4819892999999997,7.0,0.0,0.0
1.4927895999999998,7.0,0.0,0.0
1.5034713999999998,7.0,0.0,0.0
1.5143074,7.0,0.0,0.0
1.5250511999999998,7.0,0.0,0.0
1.5357172999999997,7.0,0.0,0.0
1.5465164,7.0,0.0,0.0
1.5570635000000002,7.0,0.0,0.0
1.5677869,7.0,0.0,0.0
1.5786204999999998,7.0,0.0,0.0
1.5892091999999998,7.0,0.0,0.0
1.5999875,7.0,0.0,0.0
1.6109169,7.0,0.0,0.0
1.62163,7.0,0.0,0.0
1.6323583000000002,7.0,0.0,0.0
1.6431438,7.0,0.0,0.0
1.6537938,7.0,0.0,0.0
1.6645782,7.0,0.0,0.0
1.6752795,7.0,0.0,0.0
1.6859499,7.0,0.0,0.0
1.6967017,7.0,0.0,0.0
1.7073055000000001,7.0,0.0,0.0
