x,y,curvature
0.16672021195795877,14.827868852295868,0.004809454962913806
0.17023883705914056,14.927068673670584,0.004952607694460151
0.17370831447516188,15.026259273037136,0.005095813869625463
0.17712725445318486,15.125440808293748,0.005239071468626855
0.18049426724037143,15.224613437338636,0.005382378411543838
0.1838079630838836,15.323777318070029,0.005525732588055571
0.18706695223088365,15.422932608386139,0.005669131824926755
0.19026984492853324,15.522079466185193,0.005812573898969743
0.19341525142399477,15.621218049365416,0.005956056525348762
0.1965017819644301,15.720348515825025,0.006099577380770293
0.19952804679700142,15.819471023462246,0.006243134072805985
0.20249265616887038,15.918585730175291,0.00638672415392677
0.20539422032719934,16.017692793862384,0.006530345128454834
0.2082313495191502,16.116792372421756,0.006673994428104354
