detection_errors
0.03909659898869896
0.043117289747491364
0.038236050833443704
0.0858427780042126
0.08435380818422251
0.16749171819392608
0.08303312939859153
0.18141234469102327
0.08316277523129825
0.1832153819408985
0.03829137591306322
0.05038325759256674
0.04793374031044516
0.09047095049254653
0.03971847419839446
0.09057802370838784
0.07959047732432079
0.10304395099040278
0.3414402182639767
0.06348490143714265
0.130532921632325
0.06822687358981104
0.12878690887020644
0.04172562708582219
0.032377587971021006
0.04970402949987012
0.04201670954244843
0.08605346419280033
0.036138176327499785
0.08894390581695293
0.07933351964888999
0.09642764706814085
0.3442324049891941
0.13929562225380798
0.07620665196106917
0.13878791634685636
0.0385500005140134
0.16158899238596422
0.04092038940421185
0.13971481014173887
0.030940027649671176
0.12949589928113747
0.0614877453675888
0.18961732795685315
0.07770101431819526
0.13992434183653707
0.03501367250225838
0.15814876954398022
0.04047096878677429
0.14235828161378256
0.017210584274012355
0.1321958752965514
0.06614833052726356
0.2052875421942997
0.09414301245710502
0.2748930043513395
0.21101003005662855
0.1713958585979846
0.12607418767043307
0.03991764712275853
0.07456058895510333
0.042419759343157795
0.25757817188204846
0.07543199518566447
0.2061225511162604
0.0994146452800361
0.27287654640880293
0.2142736709306859
0.17741826481316378
0.13113175810596883
0.0394566687276659
0.08622876178025149
0.04039788231320132
0.26216363938309273
0.08456365293771934
0.042793957623608776
0.07205620908789918
0.08699549521775818
0.05855975996826256
0.06915733928873663
0.08202177972229513
0.03993966478267191
0.260699796702394
0.08247093727949731
0.03637441962078736
0.05262781677088183
0.09772128182900326
0.06527265446421995
0.10102605033221118
0.039133570054784475
0.07398775192288012
0.09411295759930745
0.044022596765025686
0.14944852002197126
0.1143165506196778
0.09619760796744029
0.05421850961570044
0.10358210259401328
0.03558879139980655
0.07916185391718328
0.085346984232315
0.03984618476333304
0.12534267318116862
0.07071242664312878
0.1423584039789873
0.04350636927088851
0.04162425504903301
0.04582058642515839
0.07200083448005046
0.03268967758753303
0.1303216334024843
0.0628061475353964
0.1387341198105662
0.028089264590799305
0.0337849174528231
0.04151700108168745
0.08044627125305735
0.04338016543026232
0.06672559062514365
0.09177190605628927
0.025140666476671663
0.036667049319538604
0.10621851779782812
0.04452297346991412
0.07925435946585699
0.03410322272308668
0.06906708922652245
0.0859357341519772
0.012907621340881912
0.02393147276429314
0.1226911635200262
0.08115873130196151
0.06050280363687488
0.030618064767189777
0.04525208330302356
0.0239169870060037
0.05155648826789916
0.022114704066088276
0.03867854005807656
0.13385016652365406
0.08072971500177079
0.06732899589172686
0.02709144441197456
0.061457846612977346
0.02646827863749992
0.07056682790511497
0.019087459840067232
